t,y_t,true_h,h_mean,true_vol,vol,ess,loglik,scenario,sigma
60,-0.04052626,-4.450000,-4.812925,0.10806743,0.31975806,850.87,1.3283,Gradual Build,20.0
61,-0.08519404,-4.445000,-4.757042,0.10833792,0.29535800,846.57,0.7283,Gradual Build,20.0
62,-0.07277460,-4.440000,-4.755249,0.10860910,0.27512625,857.42,0.9089,Gradual Build,20.0
63,-0.23108169,-4.435000,-4.172199,0.10888097,0.34397697,599.02,-0.9917,Gradual Build,20.0
64,0.11692140,-4.430000,-4.202620,0.10915352,0.25955334,838.65,0.3795,Gradual Build,20.0
65,0.05768067,-4.425000,-4.376683,0.10942673,0.28390557,868.35,1.0401,Gradual Build,20.0
66,0.08712558,-4.420000,-4.397731,0.10970064,0.30118954,869.12,0.7529,Gradual Build,20.0
67,0.13692877,-4.415000,-4.316449,0.10997525,0.28994742,861.21,0.1953,Gradual Build,20.0
68,0.09467429,-4.410000,-4.331467,0.11025053,0.31074643,883.97,0.6876,Gradual Build,20.0
69,-0.01247463,-4.405000,-4.484393,0.11052649,0.30904102,712.09,1.5213,Gradual Build,20.0
70,-0.05179087,-4.200000,-4.577815,0.12245644,0.29060093,861.63,1.1596,Gradual Build,20.0
71,-0.03125115,-3.775969,-4.717747,0.15137663,0.25690180,853.78,1.4224,Gradual Build,20.0
72,0.09365631,-3.924054,-4.676720,0.14057322,0.28232288,867.10,0.6432,Gradual Build,20.0
73,0.18934950,-3.709827,-4.314418,0.15646650,0.31677851,738.46,-0.5686,Gradual Build,20.0
74,-0.08096943,-3.897326,-4.411081,0.14246446,0.31771040,866.13,0.8109,Gradual Build,20.0
75,-0.19203126,-3.823177,-4.124536,0.14784534,0.33165202,765.61,-0.4515,Gradual Build,20.0
76,0.12065436,-3.589143,-4.098392,0.16619866,0.31892458,868.28,0.3995,Gradual Build,20.0
77,-0.30655858,-3.438880,-3.661487,0.17916648,0.34236053,637.74,-1.2427,Gradual Build,20.0
78,0.44517988,-3.566437,-3.169144,0.16809630,0.42928413,565.11,-1.7732,Gradual Build,20.0
79,-0.27201602,-3.741607,-3.145376,0.15399987,0.40772539,776.09,-0.6152,Gradual Build,20.0
80,0.09055158,-3.751468,-3.350055,0.15324245,0.37038302,854.81,0.5228,Gradual Build,20.0
81,-0.29395428,-3.746512,-3.161285,0.15362261,0.41186124,797.38,-0.7412,Gradual Build,20.0
82,0.01795123,-3.528703,-3.361415,0.17129783,0.37424463,615.07,1.0238,Gradual Build,20.0
83,0.01374209,-3.671714,-3.590618,0.15947679,0.42702043,541.49,1.1743,Gradual Build,20.0
84,-0.14772394,-3.696460,-3.504709,0.15751572,0.42219472,851.85,0.1905,Gradual Build,20.0
85,0.19097032,-3.603867,-3.440133,0.16497959,0.40161508,842.16,-0.1327,Gradual Build,20.0
86,0.25597000,-3.488160,-3.361749,0.17480576,0.42089862,788.32,-0.5940,Gradual Build,20.0
87,-0.06399590,-3.499470,-3.558401,0.17382000,0.41577315,841.77,0.7479,Gradual Build,20.0
88,-0.07610839,-3.364460,-3.704675,0.18595888,0.41532773,843.48,0.7078,Gradual Build,20.0
89,-0.32353818,-3.348939,-3.278877,0.18740755,0.46426398,705.96,-1.1055,Gradual Build,20.0
90,-0.23261885,-3.155829,-3.271621,0.20640509,0.41882887,813.93,-0.3933,Gradual Build,20.0
91,0.48328125,-3.312983,-2.806856,0.19080730,0.55599225,625.71,-1.7250,Gradual Build,20.0
92,0.29613292,-3.246196,-2.774436,0.19728656,0.46540058,808.00,-0.6371,Gradual Build,20.0
93,0.21551044,-3.471927,-2.887715,0.17623031,0.48288482,871.23,-0.1616,Gradual Build,20.0
94,0.26583937,-3.382910,-2.863147,0.18425126,0.52475864,846.30,-0.4485,Gradual Build,20.0
95,0.25321540,-3.329309,-2.854920,0.18925609,0.52054286,839.80,-0.3917,Gradual Build,20.0
96,-0.16427809,-3.167623,-2.962173,0.20519149,0.52478826,858.44,0.0864,Gradual Build,20.0
97,0.23203701,-3.275685,-2.957531,0.19439904,0.51272440,845.41,-0.3024,Gradual Build,20.0
98,0.48642075,-3.194626,-2.614155,0.20243971,0.55447131,687.71,-1.5795,Gradual Build,20.0
99,0.04974515,-3.122147,-2.846815,0.20991065,0.49010038,778.69,0.6078,Gradual Build,20.0
100,0.07035153,-3.115635,-3.064126,0.21059522,0.49303752,850.20,0.5746,Gradual Build,20.0
101,-0.01252723,-3.131922,-3.292262,0.20888722,0.45888901,488.43,1.0486,Gradual Build,20.0
102,-0.14735147,-3.248251,-3.253777,0.19708391,0.48288637,858.90,0.2051,Gradual Build,20.0
103,0.02583651,-3.240011,-3.493683,0.19789761,0.43528834,708.39,1.0160,Gradual Build,20.0
104,-0.37603271,-3.496290,-3.038839,0.17409661,0.47410542,693.29,-1.2846,Gradual Build,20.0
105,0.21709305,-3.495042,-3.049880,0.17420527,0.42847395,841.64,-0.2294,Gradual Build,20.0
106,0.29766253,-3.522644,-2.961095,0.17181754,0.44053188,834.74,-0.6600,Gradual Build,20.0
107,0.25249293,-3.385628,-2.940031,0.18400101,0.45134801,851.32,-0.3896,Gradual Build,20.0
108,-0.01702086,-3.406096,-3.183018,0.18212758,0.39646122,583.79,0.9257,Gradual Build,20.0
109,-0.34715748,-3.488295,-2.973343,0.17479397,0.44495529,792.53,-0.9430,Gradual Build,20.0
110,-0.15128638,-3.309508,-3.073359,0.19113906,0.43430126,883.03,0.1880,Gradual Build,20.0
111,-0.32733372,-3.352704,-2.917943,0.18705516,0.45700037,809.28,-0.8275,Gradual Build,20.0
112,-0.10791004,-3.473176,-3.075731,0.17612033,0.48439842,866.66,0.3939,Gradual Build,20.0
113,0.03841660,-3.658563,-3.262707,0.16052885,0.48938125,754.98,0.8143,Gradual Build,20.0
114,-0.24975201,-3.555087,-3.073875,0.16905294,0.45166141,828.58,-0.4558,Gradual Build,20.0
115,-0.10347731,-3.706474,-3.254268,0.15672898,0.46328074,871.22,0.4908,Gradual Build,20.0
116,0.00267754,-3.607072,-3.521955,0.16471539,0.42543238,229.46,1.3844,Gradual Build,20.0
117,0.03643930,-3.584140,-3.691611,0.16661495,0.40328184,802.87,0.9846,Gradual Build,20.0
118,-0.23739062,-3.555695,-3.465623,0.16900156,0.43237489,792.89,-0.5367,Gradual Build,20.0
119,-0.02488943,-3.638204,-3.720533,0.16217133,0.41973943,724.34,1.0978,Gradual Build,20.0
120,-0.07653935,-3.771498,-3.825570,0.15171537,0.39123657,839.50,0.7276,Gradual Build,20.0
121,-0.06520683,-3.702938,-3.932551,0.15700635,0.35509449,850.49,0.8760,Gradual Build,20.0
122,0.02895169,-3.676150,-4.098229,0.15912348,0.37569079,780.81,1.2190,Gradual Build,20.0
123,0.42388973,-3.478049,-3.123640,0.17569174,0.48678285,574.46,-1.6247,Gradual Build,20.0
124,-0.22515477,-3.523743,-3.141980,0.17172319,0.42170054,823.77,-0.3092,Gradual Build,20.0
125,-0.25898838,-3.408165,-3.068280,0.18193920,0.48273391,826.47,-0.4738,Gradual Build,20.0
126,-0.20133008,-3.447081,-3.085044,0.17843328,0.48942977,853.41,-0.1156,Gradual Build,20.0
127,0.47838593,-3.537567,-2.681230,0.17054032,0.52328837,668.41,-1.6121,Gradual Build,20.0
128,-0.05661691,-3.538721,-2.967415,0.17044193,0.42705408,808.84,0.5985,Gradual Build,20.0
129,0.05330967,-3.350362,-3.186521,0.18727432,0.45527726,823.11,0.6962,Gradual Build,20.0
130,-0.08501232,-3.498920,-3.356128,0.17386784,0.46381682,852.83,0.5654,Gradual Build,20.0
131,0.25297683,-3.411367,-3.197306,0.18164816,0.48389459,831.96,-0.4765,Gradual Build,20.0
132,-0.13362758,-3.563438,-3.331313,0.16834854,0.44733346,882.98,0.3299,Gradual Build,20.0
133,-0.00780931,-3.480772,-3.522966,0.17545266,0.43482181,473.14,1.2112,Gradual Build,20.0
134,0.13118671,-3.495941,-3.516778,0.17412694,0.42381451,854.59,0.3137,Gradual Build,20.0
135,-0.00023718,-3.324295,-3.698661,0.18973106,0.38249984,252.21,1.4770,Gradual Build,20.0
136,0.06823693,-3.388601,-3.817621,0.18372771,0.35684517,860.51,0.8366,Gradual Build,20.0
137,0.00622000,-3.495526,-4.037262,0.17416310,0.33073127,477.65,1.4661,Gradual Build,20.0
138,-0.15560868,-3.347835,-3.957047,0.18751103,0.32703263,851.15,0.0515,Gradual Build,20.0
139,0.39523315,-3.278410,-3.343779,0.19413428,0.40938526,580.19,-1.5869,Gradual Build,20.0
140,-0.10028176,-3.270235,-3.470593,0.19492951,0.35777634,852.77,0.4848,Gradual Build,20.0
141,-0.18377055,-3.352511,-3.466650,0.18707317,0.35731894,862.26,-0.0386,Gradual Build,20.0
142,0.02830818,-3.342044,-3.662343,0.18805474,0.36981592,749.92,1.0515,Gradual Build,20.0
143,0.10161741,-3.401914,-3.710043,0.18250877,0.39444295,858.61,0.5542,Gradual Build,20.0
144,-0.00324013,-3.450274,-3.909294,0.17814860,0.36633137,313.69,1.5303,Gradual Build,20.0
145,0.10421120,-3.710776,-3.927862,0.15639225,0.30492735,867.80,0.5556,Gradual Build,20.0
146,0.14236702,-3.927909,-3.920559,0.14030251,0.27812397,865.86,0.2014,Gradual Build,20.0
147,0.01427905,-4.022581,-4.164894,0.13381590,0.25815701,658.30,1.3932,Gradual Build,20.0
148,-0.12939589,-4.075777,-4.090766,0.13030355,0.31754762,868.67,0.3125,Gradual Build,20.0
149,0.24283744,-3.981956,-3.813720,0.13656177,0.33197635,752.11,-0.7283,Gradual Build,20.0
150,-0.18878387,-4.007592,-3.749117,0.13482252,0.33956754,843.03,-0.1542,Gradual Build,20.0
151,-0.12901343,-3.912552,-3.797190,0.14138396,0.33599979,881.69,0.3760,Gradual Build,20.0
152,0.02437694,-3.617744,-3.951191,0.16383885,0.32144523,758.79,1.1809,Gradual Build,20.0
153,0.19555226,-3.659616,-3.730051,0.16044435,0.36992982,824.86,-0.2430,Gradual Build,20.0
154,-0.27374396,-3.902683,-3.460725,0.14208336,0.39246190,769.99,-0.8104,Gradual Build,20.0
155,-0.23903213,-4.030673,-3.366680,0.13327558,0.41730112,832.67,-0.4415,Gradual Build,20.0
156,-0.29662734,-4.207587,-3.210555,0.12199275,0.42575330,785.38,-0.8047,Gradual Build,20.0
157,0.01693370,-4.282011,-3.434659,0.11753660,0.40560555,605.64,1.0708,Gradual Build,20.0
158,-0.09001443,-4.600502,-3.551394,0.10023366,0.42555588,842.95,0.5752,Gradual Build,20.0
159,0.26452807,-4.623248,-3.327572,0.09910020,0.41075337,796.65,-0.6855,Gradual Build,20.0
160,-0.15801506,-4.620255,-3.388025,0.09924857,0.38620156,876.55,0.1517,Gradual Build,20.0
161,0.02260366,-4.944267,-3.649310,0.08440460,0.38771868,701.92,1.0711,Gradual Build,20.0
162,0.05110671,-4.787394,-3.798697,0.09129155,0.36336344,837.67,0.9081,Gradual Build,20.0
163,-0.15697299,-4.811100,-3.738236,0.09021584,0.40516281,847.10,0.0857,Gradual Build,20.0
164,-0.11198877,-4.930633,-3.749018,0.08498196,0.38599664,860.97,0.4743,Gradual Build,20.0
165,-0.09509864,-5.065323,-3.842283,0.07944728,0.38979828,847.78,0.6054,Gradual Build,20.0
166,0.07517719,-4.870058,-3.924020,0.08759520,0.39567199,854.77,0.8025,Gradual Build,20.0
167,-0.05754898,-5.019398,-4.079320,0.08129270,0.38740385,846.99,0.9791,Gradual Build,20.0
168,0.08563624,-5.031537,-4.095380,0.08080081,0.38654715,850.83,0.7263,Gradual Build,20.0
169,0.04397571,-4.752289,-4.209483,0.09290811,0.34609836,830.66,1.1464,Gradual Build,20.0
170,0.05917968,-4.661503,-4.319069,0.09722266,0.30990273,854.66,1.0404,Gradual Build,20.0
171,-0.14762181,-4.463650,-4.216879,0.10733236,0.32086653,831.24,0.0203,Gradual Build,20.0
172,-0.04644507,-4.706966,-4.374334,0.09503755,0.28139746,852.69,1.1682,Gradual Build,20.0
173,0.04836560,-4.505354,-4.458582,0.10511746,0.30975598,849.61,1.1650,Gradual Build,20.0
174,0.18518992,-4.508810,-4.143152,0.10493596,0.31807142,763.08,-0.3991,Gradual Build,20.0
175,0.00561463,-4.458193,-4.369051,0.10762563,0.33086270,448.13,1.6560,Gradual Build,20.0
176,-0.12020750,-4.500472,-4.242010,0.10537435,0.35091174,848.77,0.3376,Gradual Build,20.0
177,0.07557981,-4.487869,-4.309266,0.10604046,0.32546681,850.39,0.8476,Gradual Build,20.0
178,0.03156214,-4.475960,-4.498376,0.10667375,0.29404619,811.83,1.3539,Gradual Build,20.0
179,-0.02870716,-4.679110,-4.646984,0.09637053,0.29038781,799.33,1.4304,Gradual Build,20.0
180,0.12187177,-4.736529,-4.504580,0.09364311,0.29670340,834.37,0.2208,Gradual Build,20.0
181,0.07399182,-4.825608,-4.565539,0.08956379,0.28486282,862.50,0.8989,Gradual Build,20.0
182,-0.17285213,-4.704443,-4.294576,0.09515753,0.33938140,759.34,-0.3648,Gradual Build,20.0
183,-0.06168107,-4.690334,-4.376070,0.09583121,0.32891983,864.32,1.0352,Gradual Build,20.0
184,0.03626740,-4.777904,-4.541960,0.09172576,0.31461889,848.35,1.3286,Gradual Build,20.0
185,0.07471967,-5.096761,-4.551660,0.07820822,0.30271477,858.67,0.8854,Gradual Build,20.0
186,-0.03487284,-5.237971,-4.659425,0.07287674,0.33515662,827.19,1.3667,Gradual Build,20.0
187,-0.10078772,-5.403125,-4.565429,0.06710058,0.31110236,844.22,0.5112,Gradual Build,20.0
188,0.02334907,-5.783536,-4.726399,0.05547803,0.30942005,811.28,1.5484,Gradual Build,20.0
189,-0.07743245,-5.674101,-4.739954,0.05859825,0.28822735,869.03,0.8587,Gradual Build,20.0
190,0.02812151,-5.516998,-4.870308,0.06338683,0.27114230,840.92,1.5196,Gradual Build,20.0
191,0.12363286,-5.430757,-4.654953,0.06617990,0.31284446,805.22,0.1266,Gradual Build,20.0
192,-0.03693352,-5.371605,-4.825454,0.06816646,0.27346924,847.07,1.3969,Gradual Build,20.0
193,0.02506881,-5.479011,-4.966091,0.06460230,0.25538850,827.38,1.6028,Gradual Build,20.0
194,0.13812600,-5.265088,-4.648798,0.07189534,0.23962916,794.80,-0.0590,Gradual Build,20.0
195,0.02225434,-5.353831,-4.785570,0.06877497,0.29163158,813.80,1.5333,Gradual Build,20.0
196,0.02701003,-5.416914,-4.904427,0.06663955,0.26530033,836.01,1.5484,Gradual Build,20.0
197,0.02507795,-5.547046,-5.030836,0.06244164,0.26054084,836.97,1.6223,Gradual Build,20.0
198,0.03860023,-5.559949,-5.095045,0.06204008,0.24704364,845.08,1.4442,Gradual Build,20.0
199,0.14540203,-5.258351,-4.743544,0.07213792,0.23993036,730.37,-0.2365,Gradual Build,20.0
200,-0.07212323,-5.336778,-4.751925,0.06936389,0.25730848,879.33,0.9481,Gradual Build,20.0
201,-0.00988707,-5.294578,-4.924082,0.07084303,0.28813595,689.03,1.7747,Gradual Build,20.0
202,0.01006372,-5.432719,-5.061397,0.06611501,0.27796888,717.11,1.8468,Gradual Build,20.0
203,-0.02343003,-5.321548,-5.164774,0.06989412,0.25290501,836.45,1.6934,Gradual Build,20.0
204,0.09545290,-5.384207,-4.987837,0.06773831,0.24858272,833.45,0.4690,Gradual Build,20.0
205,0.02810079,-5.406503,-5.125497,0.06698736,0.24268849,851.61,1.6198,Gradual Build,20.0
206,-0.02142867,-5.321286,-5.249192,0.06990325,0.25651106,820.89,1.7412,Gradual Build,20.0
207,0.05806255,-5.182776,-5.225769,0.07491598,0.28508165,857.48,1.1286,Gradual Build,20.0
208,0.01117303,-5.354480,-5.375374,0.06875264,0.26183456,758.63,1.9708,Gradual Build,20.0
209,0.01530314,-5.160499,-5.490448,0.07575510,0.24066976,819.62,1.9529,Gradual Build,20.0
210,0.07547934,-5.060942,-5.377849,0.07962150,0.23081234,841.61,0.7414,Gradual Build,20.0
211,-0.13562408,-4.942161,-4.983117,0.08449351,0.25619599,699.03,-0.2883,Gradual Build,20.0
212,-0.00987388,-5.026645,-5.128557,0.08099869,0.24003993,725.90,1.8721,Gradual Build,20.0
213,0.12533027,-5.196661,-4.872276,0.07439766,0.24565753,783.46,0.0181,Gradual Build,20.0
214,-0.01903158,-5.289044,-5.026554,0.07103929,0.25718284,807.39,1.6769,Gradual Build,20.0
215,-0.09992091,-5.196189,-4.858573,0.07441523,0.25819293,839.29,0.4588,Gradual Build,20.0
216,0.05554219,-5.179310,-4.958712,0.07504591,0.24858528,861.10,1.1696,Gradual Build,20.0
217,0.02138079,-4.944441,-5.078048,0.08439726,0.23794517,819.93,1.6872,Gradual Build,20.0
218,0.07983828,-4.916575,-5.007837,0.08558138,0.26375538,856.07,0.7631,Gradual Build,20.0
219,-0.00707290,-4.614409,-5.173950,0.09953910,0.25218907,636.85,1.9509,Gradual Build,20.0
220,0.00937108,-4.743748,-5.298419,0.09330572,0.22181176,686.38,1.9706,Gradual Build,20.0
221,0.20404747,-4.919594,-4.486278,0.08545230,0.27164862,585.16,-0.8437,Gradual Build,20.0
222,-0.05258634,-5.138129,-4.622640,0.07660719,0.24641758,860.47,1.1396,Gradual Build,20.0
223,0.16017973,-4.827760,-4.403188,0.08946747,0.26094592,792.47,-0.1577,Gradual Build,20.0
224,0.09431110,-4.769045,-4.427109,0.09213295,0.25074854,882.39,0.6842,Gradual Build,20.0
225,-0.04992778,-4.443036,-4.535790,0.10844439,0.22280726,878.96,1.1781,Gradual Build,20.0
226,0.01295676,-4.336524,-4.687703,0.11437620,0.22233096,706.97,1.6286,Gradual Build,20.0
227,0.10073809,-4.576354,-4.642373,0.10145126,0.23946463,870.30,0.5570,Gradual Build,20.0
228,0.17483434,-4.542686,-4.428292,0.10317350,0.29915097,752.01,-0.3945,Gradual Build,20.0
229,-0.07617735,-4.824782,-4.522016,0.08960079,0.28040120,866.10,0.8702,Gradual Build,20.0
230,-0.15090224,-4.965628,-4.326308,0.08350792,0.27524209,830.93,-0.0153,Gradual Build,20.0
231,-0.04916617,-4.685512,-4.464830,0.09606252,0.28468317,866.63,1.1686,Gradual Build,20.0
232,-0.19465320,-4.445720,-4.201725,0.10829892,0.30111408,750.85,-0.4957,Gradual Build,20.0
233,0.02711242,-4.408721,-4.369041,0.11032105,0.32980573,802.80,1.3185,Gradual Build,20.0
234,0.07628838,-4.336800,-4.382965,0.11436044,0.35852927,838.19,0.8318,Gradual Build,20.0
