t,y_t,true_h,h_mean,true_vol,vol,ess,loglik,scenario,sigma
58,-0.02063508,-3.970578,-4.236983,0.13734090,0.24080470,768.98,1.3284,Double Spike,30.0
59,-0.02982115,-3.739690,-4.419516,0.15414757,0.23155195,837.58,1.3091,Double Spike,30.0
60,-0.19027138,-3.705400,-4.190840,0.15681322,0.22853002,803.50,-0.3372,Double Spike,30.0
61,-0.11600720,-3.704082,-4.244522,0.15691653,0.23835139,897.57,0.4878,Double Spike,30.0
62,-0.46056837,-3.827535,-3.170095,0.14752354,0.34523326,618.86,-1.6796,Double Spike,30.0
63,-0.18055581,-3.966910,-3.225920,0.13759305,0.29411876,885.97,0.0303,Double Spike,30.0
64,-0.15855004,-3.951693,-3.251088,0.13864389,0.30297929,907.89,0.1811,Double Spike,30.0
65,-0.03202298,-3.909339,-3.434679,0.14161128,0.30073237,794.59,0.9008,Double Spike,30.0
66,0.10402011,-3.885859,-3.546932,0.14328359,0.28629437,908.30,0.5431,Double Spike,30.0
67,0.07807574,-3.791701,-3.688222,0.15019052,0.29881221,903.47,0.7437,Double Spike,30.0
68,-0.06109381,-3.911679,-3.805856,0.14144570,0.28056684,882.33,0.8733,Double Spike,30.0
69,-0.06381981,-3.778000,-3.941970,0.15122296,0.26439098,887.23,0.8918,Double Spike,30.0
70,0.09406890,-3.769515,-4.046278,0.15186588,0.26919547,915.34,0.7047,Double Spike,30.0
71,-0.05681290,-3.693696,-4.194046,0.15773351,0.27367067,897.84,1.0324,Double Spike,30.0
72,-0.14526771,-3.767861,-4.148746,0.15199150,0.26528940,880.20,0.1976,Double Spike,30.0
73,-0.06152967,-4.058722,-4.270103,0.13141946,0.23982804,900.66,1.0021,Double Spike,30.0
74,-0.20599969,-4.102165,-4.041726,0.12859564,0.26627386,790.52,-0.4195,Double Spike,30.0
75,0.10740755,-4.310966,-4.122442,0.11584722,0.25121540,912.69,0.5961,Double Spike,30.0
76,-0.08622441,-4.080196,-4.155097,0.13001594,0.23161963,910.14,0.7809,Double Spike,30.0
77,-0.22250569,-3.985497,-4.022310,0.13632023,0.23965836,777.09,-0.5459,Double Spike,30.0
78,0.02382675,-4.110611,-4.147859,0.12805368,0.23227152,787.66,1.2547,Double Spike,30.0
79,-0.06570522,-4.144457,-4.246064,0.12590490,0.23482502,886.55,0.9494,Double Spike,30.0
80,0.18335536,-4.430503,-4.118989,0.10912607,0.23123465,834.11,-0.2075,Double Spike,30.0
81,0.02146187,-4.656547,-4.246246,0.09746389,0.22957474,800.27,1.2990,Double Spike,30.0
82,0.07367598,-4.692139,-4.312561,0.09574474,0.24196710,898.69,0.9025,Double Spike,30.0
83,-0.00597476,-4.551344,-4.467883,0.10272783,0.20944925,569.03,1.5747,Double Spike,30.0
84,0.00344287,-4.415515,-4.603502,0.10994691,0.21449789,391.71,1.7456,Double Spike,30.0
85,0.09074461,-4.471931,-4.622474,0.10688885,0.21856639,884.72,0.7156,Double Spike,30.0
86,0.12509193,-4.390299,-4.572362,0.11134192,0.19830787,869.14,0.2850,Double Spike,30.0
87,0.08420148,-4.242108,-4.631048,0.11990516,0.20562559,917.82,0.8374,Double Spike,30.0
88,-0.10222304,-4.348042,-4.622734,0.11371943,0.22210465,897.88,0.5913,Double Spike,30.0
89,-0.13360746,-4.301729,-4.560591,0.11638349,0.20076753,873.03,0.2231,Double Spike,30.0
90,0.04428496,-4.134031,-4.646135,0.12656292,0.19618782,898.25,1.2662,Double Spike,30.0
91,0.03230607,-4.097651,-4.729351,0.12888616,0.18512428,877.56,1.4114,Double Spike,30.0
92,0.09252793,-3.993802,-4.746796,0.13575535,0.18178464,889.25,0.6893,Double Spike,30.0
93,-0.19161415,-3.836945,-4.475374,0.14683110,0.19106843,735.08,-0.5072,Double Spike,30.0
94,0.20208369,-3.629308,-4.279553,0.16289422,0.19977051,765.35,-0.4677,Double Spike,30.0
95,-0.08143915,-3.244478,-4.306624,0.19745608,0.20247677,932.44,0.8633,Double Spike,30.0
96,-0.06047023,-3.238138,-4.387321,0.19808306,0.18140487,915.03,1.0524,Double Spike,30.0
97,0.00399187,-3.398530,-4.526870,0.18281785,0.17893830,469.09,1.6190,Double Spike,30.0
98,-0.08452310,-3.543816,-4.621332,0.17000832,0.20557636,922.39,0.8433,Double Spike,30.0
99,-0.20850873,-3.580900,-4.380179,0.16688502,0.19090059,723.64,-0.6298,Double Spike,30.0
100,0.05098844,-3.412286,-4.468271,0.18156473,0.18865512,919.08,1.1648,Double Spike,30.0
101,-0.52047431,-3.000000,-3.028183,0.22313017,0.37210494,646.28,-1.6987,Double Spike,30.0
102,-0.17888281,-2.935972,-2.921743,0.23038897,0.36813748,889.49,0.0179,Double Spike,30.0
103,-0.17239332,-3.088099,-2.994705,0.21351478,0.37023371,904.72,0.0842,Double Spike,30.0
104,-0.06115455,-3.233065,-3.133336,0.19858609,0.37648472,854.16,0.6227,Double Spike,30.0
105,0.28359440,-3.361656,-3.085548,0.18621972,0.34396505,845.01,-0.5579,Double Spike,30.0
106,0.18745264,-3.405488,-3.154870,0.18218295,0.32833090,913.91,0.0387,Double Spike,30.0
107,-0.06951597,-3.597154,-3.281736,0.16553424,0.29243141,890.70,0.6645,Double Spike,30.0
108,-0.17945199,-3.790931,-3.340953,0.15024838,0.28396791,906.75,0.0571,Double Spike,30.0
109,0.24477904,-3.561201,-3.299128,0.16853690,0.30481601,878.40,-0.3565,Double Spike,30.0
110,-0.12704572,-3.576748,-3.398345,0.16723190,0.30066168,907.27,0.3812,Double Spike,30.0
111,-0.21021646,-3.331916,-3.401241,0.18900952,0.31789550,874.94,-0.1666,Double Spike,30.0
112,0.42877054,-3.543266,-3.062145,0.17005509,0.36679733,681.64,-1.4466,Double Spike,30.0
113,0.03625532,-3.692693,-3.171125,0.15781270,0.38388485,790.69,0.7742,Double Spike,30.0
114,0.34876227,-3.881653,-3.036253,0.14358521,0.36839134,793.04,-0.9416,Double Spike,30.0
115,0.25271469,-3.703962,-3.020373,0.15692596,0.37946537,871.53,-0.3560,Double Spike,30.0
116,-0.05323304,-3.803671,-3.184527,0.14929436,0.39584482,854.23,0.7045,Double Spike,30.0
117,-0.27086231,-3.467901,-3.116585,0.17658545,0.39677736,843.06,-0.5125,Double Spike,30.0
118,-0.18907590,-3.438110,-3.159159,0.17923546,0.39052862,900.11,0.0081,Double Spike,30.0
119,0.14357778,-3.524671,-3.266032,0.17164350,0.38591480,910.49,0.2841,Double Spike,30.0
120,0.09873828,-3.634526,-3.380446,0.16246980,0.35046878,895.45,0.5448,Double Spike,30.0
121,-0.16635445,-3.787946,-3.417560,0.15047276,0.33478582,880.86,0.0980,Double Spike,30.0
122,0.12796338,-3.798448,-3.484972,0.14968476,0.33935642,899.18,0.3800,Double Spike,30.0
123,0.01737668,-3.768535,-3.644218,0.15194035,0.34367549,660.90,1.1129,Double Spike,30.0
124,0.41519028,-3.660651,-3.083403,0.16036132,0.39482546,671.94,-1.4315,Double Spike,30.0
125,0.04699313,-3.610430,-3.210585,0.16443910,0.39251703,837.22,0.7494,Double Spike,30.0
126,-0.06746982,-3.731745,-3.375937,0.15476112,0.34801349,874.76,0.6981,Double Spike,30.0
127,-0.21274050,-3.504575,-3.386395,0.17337689,0.33447382,873.62,-0.1900,Double Spike,30.0
128,0.02807522,-3.404323,-3.527906,0.18228909,0.34501547,778.59,0.9598,Double Spike,30.0
129,0.15768065,-3.568134,-3.557254,0.16795367,0.35353211,901.24,0.1903,Double Spike,30.0
130,-0.07243132,-3.613822,-3.663296,0.16416046,0.34202665,873.31,0.7570,Double Spike,30.0
131,0.13160419,-3.890837,-3.708552,0.14292736,0.30986971,890.51,0.3470,Double Spike,30.0
132,0.07352975,-3.868435,-3.890912,0.14453730,0.30153769,893.10,0.8207,Double Spike,30.0
133,0.20271216,-3.801378,-3.815617,0.14946562,0.31077510,830.61,-0.2816,Double Spike,30.0
134,-0.21027210,-3.750128,-3.695438,0.15334517,0.29992771,839.43,-0.2895,Double Spike,30.0
135,-0.09647512,-3.452967,-3.772227,0.17790890,0.26626801,908.22,0.6346,Double Spike,30.0
136,0.28010067,-3.393900,-3.593800,0.18324152,0.28581437,781.07,-0.7675,Double Spike,30.0
137,-0.07746789,-3.108621,-3.718120,0.21133506,0.27235100,905.98,0.7428,Double Spike,30.0
138,-0.17526318,-3.285342,-3.733966,0.19346261,0.28236294,902.53,0.0746,Double Spike,30.0
139,-0.09420028,-3.352763,-3.736962,0.18704963,0.30849850,909.94,0.6544,Double Spike,30.0
140,0.05277282,-3.365848,-3.854345,0.18582980,0.29344314,875.38,0.9511,Double Spike,30.0
141,0.10902012,-3.348434,-3.964236,0.18745486,0.27322033,900.80,0.5534,Double Spike,30.0
142,0.17872232,-3.379601,-3.915007,0.18455632,0.25705826,867.59,-0.0544,Double Spike,30.0
143,0.26412609,-3.382605,-3.723529,0.18427938,0.27996626,768.24,-0.7280,Double Spike,30.0
144,0.05509628,-3.450832,-3.819232,0.17809898,0.26300851,890.86,0.9261,Double Spike,30.0
145,0.21037729,-3.467216,-3.754782,0.17664596,0.30263904,860.34,-0.2578,Double Spike,30.0
146,0.26640376,-3.403373,-3.563648,0.18237571,0.30197293,804.58,-0.6668,Double Spike,30.0
147,0.08513634,-3.203956,-3.654259,0.20149752,0.31386217,901.60,0.7015,Double Spike,30.0
148,0.58114707,-3.073117,-2.708082,0.21512017,0.42517447,631.79,-1.9020,Double Spike,30.0
149,0.24208170,-3.227236,-2.688501,0.19916570,0.36705008,896.72,-0.2370,Double Spike,30.0
150,-0.01964851,-3.106364,-2.828433,0.21157365,0.35877305,646.31,0.6867,Double Spike,30.0
151,-0.15989466,-3.172849,-2.956145,0.20465603,0.37487745,909.21,0.1562,Double Spike,30.0
152,0.04228618,-3.203200,-3.121106,0.20157373,0.36507398,811.69,0.7064,Double Spike,30.0
153,-0.09390487,-3.290409,-3.248721,0.19297311,0.36726487,890.30,0.5170,Double Spike,30.0
154,-0.10347542,-3.210618,-3.368379,0.20082746,0.37840882,896.05,0.5095,Double Spike,30.0
155,-0.29592818,-3.241909,-3.209522,0.19770992,0.36753684,825.71,-0.7112,Double Spike,30.0
156,-0.03111296,-3.202973,-3.376534,0.20159659,0.33767188,793.25,0.8763,Double Spike,30.0
157,-0.20790409,-2.964550,-3.395612,0.22712037,0.32183802,905.52,-0.1165,Double Spike,30.0
158,-0.05197563,-2.770950,-3.532349,0.25020498,0.31462348,881.91,0.8562,Double Spike,30.0
159,-0.09589165,-2.915189,-3.640971,0.23279564,0.34883004,908.39,0.6310,Double Spike,30.0
160,0.08363139,-2.756567,-3.754386,0.25201076,0.32630643,893.17,0.7199,Double Spike,30.0
161,0.24545789,-2.737433,-3.628426,0.25443333,0.30244875,811.11,-0.5500,Double Spike,30.0
162,-0.47183439,-2.368933,-3.082316,0.30590928,0.35052025,626.75,-1.7421,Double Spike,30.0
163,-0.06572880,-2.316094,-3.163014,0.31409895,0.37180492,874.17,0.6200,Double Spike,30.0
164,0.12533410,-2.377140,-3.222897,0.30465665,0.36935958,896.32,0.3598,Double Spike,30.0
165,0.65717381,-2.502563,-2.451987,0.28613791,0.46134686,635.84,-2.0266,Double Spike,30.0
166,-0.08963937,-2.435639,-2.544018,0.29587463,0.43842432,865.06,0.3111,Double Spike,30.0
167,0.39360306,-2.398343,-2.483835,0.30144387,0.43239683,856.96,-0.8704,Double Spike,30.0
168,0.42440891,-2.371353,-2.410644,0.30553940,0.45671010,846.93,-0.9776,Double Spike,30.0
169,0.14025378,-2.352996,-2.562274,0.30835667,0.44051319,911.85,0.1677,Double Spike,30.0
170,-0.21417931,-2.315431,-2.619663,0.31420317,0.47400972,905.85,-0.1207,Double Spike,30.0
171,0.35267910,-2.448731,-2.573341,0.29394418,0.47551265,864.77,-0.7497,Double Spike,30.0
172,0.03586709,-2.595381,-2.750033,0.27316201,0.43454725,752.26,0.6032,Double Spike,30.0
173,0.08559213,-2.722034,-2.901309,0.25639987,0.42301530,885.54,0.4714,Double Spike,30.0
174,-0.19244058,-2.658894,-2.947484,0.26462358,0.39339852,891.15,-0.0322,Double Spike,30.0
175,0.25720134,-2.730122,-2.997962,0.25536510,0.37704891,885.34,-0.3624,Double Spike,30.0
176,-0.01508746,-2.736566,-3.186692,0.25454360,0.34083462,617.40,0.8884,Double Spike,30.0
177,-0.03628413,-2.831509,-3.389648,0.24274236,0.32692435,807.53,0.8335,Double Spike,30.0
178,0.17194927,-3.288851,-3.408787,0.19312352,0.30868173,898.87,0.0901,Double Spike,30.0
179,0.04890034,-3.595176,-3.577334,0.16569804,0.31206369,856.43,0.8682,Double Spike,30.0
180,-0.15753379,-3.804871,-3.612939,0.14920476,0.32170928,884.55,0.1580,Double Spike,30.0
181,0.28211412,-3.795609,-3.387500,0.14989734,0.34087694,789.91,-0.7321,Double Spike,30.0
182,0.19408302,-3.704965,-3.363473,0.15684731,0.33619693,901.75,-0.0419,Double Spike,30.0
183,0.02345101,-3.831611,-3.530948,0.14722320,0.30778980,788.74,0.9806,Double Spike,30.0
184,-0.19555439,-3.972081,-3.495428,0.13723776,0.31630570,884.11,-0.0982,Double Spike,30.0
185,-0.21485482,-3.792287,-3.470947,0.15014651,0.33416289,871.16,-0.2191,Double Spike,30.0
186,-0.01011629,-4.013716,-3.610904,0.13441035,0.30642182,600.68,1.1245,Double Spike,30.0
187,0.02936716,-4.172264,-3.740921,0.12416648,0.32031679,796.41,1.0463,Double Spike,30.0
188,0.02537566,-4.178880,-3.907232,0.12375644,0.31552136,777.73,1.1578,Double Spike,30.0
189,0.22459067,-4.401258,-3.744423,0.11073351,0.31773424,817.44,-0.4534,Double Spike,30.0
190,0.05538710,-4.461711,-3.857504,0.10743646,0.30656099,889.01,0.9493,Double Spike,30.0
191,-0.00342258,-4.309251,-4.014211,0.11594661,0.31946152,371.11,1.4378,Double Spike,30.0
192,-0.14482430,-4.236360,-3.977304,0.12025028,0.29308689,873.62,0.1995,Double Spike,30.0
193,-0.12980038,-4.201952,-4.007118,0.12233694,0.26869377,899.91,0.3772,Double Spike,30.0
194,0.20324330,-4.354909,-3.894009,0.11332965,0.28560340,834.70,-0.3103,Double Spike,30.0
195,0.10430237,-4.308483,-3.923009,0.11599116,0.28771740,913.61,0.6103,Double Spike,30.0
196,-0.12407810,-4.329583,-3.946240,0.11477385,0.27959549,906.03,0.4262,Double Spike,30.0
197,0.09946291,-4.231224,-3.997943,0.12055948,0.26240391,901.26,0.6359,Double Spike,30.0
198,-0.14183962,-4.164385,-3.995289,0.12465658,0.25799865,895.47,0.2655,Double Spike,30.0
199,-0.19809107,-3.971117,-3.893062,0.13730393,0.28188533,848.88,-0.2431,Double Spike,30.0
200,-0.02831525,-3.760810,-4.041715,0.15252829,0.27056748,827.05,1.1776,Double Spike,30.0
201,-0.32238129,-3.686469,-3.600865,0.15830457,0.28514344,702.94,-1.1573,Double Spike,30.0
202,-0.00079771,-3.720361,-3.701049,0.15564454,0.29571569,160.75,1.3096,Double Spike,30.0
203,-0.18582490,-3.759563,-3.656348,0.15262343,0.28791550,895.18,-0.0174,Double Spike,30.0
204,0.17474960,-3.958846,-3.657793,0.13814892,0.28223279,906.64,0.0770,Double Spike,30.0
205,-0.13225326,-3.837674,-3.675310,0.14677754,0.27864912,916.22,0.3893,Double Spike,30.0
206,0.05155322,-4.090490,-3.787872,0.12934847,0.26751119,880.13,0.9315,Double Spike,30.0
207,0.23648681,-4.018510,-3.655828,0.13408855,0.29355410,833.82,-0.4535,Double Spike,30.0
208,-0.17396626,-3.772779,-3.622782,0.15161820,0.28240991,904.27,0.0762,Double Spike,30.0
209,0.04295844,-3.800391,-3.714436,0.14953935,0.28557447,860.23,0.9586,Double Spike,30.0
210,0.00937707,-4.022415,-3.898056,0.13382697,0.26681304,575.64,1.2654,Double Spike,30.0
211,0.07712392,-4.101159,-4.076915,0.12866035,0.23800360,910.00,0.8384,Double Spike,30.0
212,0.05446562,-4.087940,-4.207094,0.12951350,0.24278922,893.85,1.0504,Double Spike,30.0
213,-0.08407942,-4.157444,-4.323009,0.12509000,0.22988185,908.49,0.8179,Double Spike,30.0
214,0.16817163,-4.018589,-4.175866,0.13408320,0.23824549,865.41,-0.0419,Double Spike,30.0
215,0.07158039,-3.974990,-4.213598,0.13703829,0.25627190,909.35,0.9315,Double Spike,30.0
216,-0.19283055,-4.002719,-4.055591,0.13515139,0.25354251,820.69,-0.2946,Double Spike,30.0
217,0.06965473,-4.146090,-4.100600,0.12580213,0.25715178,902.24,0.9104,Double Spike,30.0
218,0.08041643,-4.477454,-4.186659,0.10659413,0.23882899,907.75,0.8318,Double Spike,30.0
219,-0.04202747,-4.582160,-4.293111,0.10115718,0.24563108,874.09,1.1916,Double Spike,30.0
220,0.22954786,-4.717043,-4.039326,0.09455991,0.24900001,748.58,-0.6784,Double Spike,30.0
221,0.00166430,-4.530596,-4.134688,0.10379911,0.25330892,262.68,1.4972,Double Spike,30.0
222,-0.15387149,-4.727369,-4.095668,0.09407296,0.24453998,860.80,0.1007,Double Spike,30.0
223,-0.13215990,-4.693311,-4.103324,0.09568865,0.26124471,878.46,0.3224,Double Spike,30.0
224,0.11564638,-4.764696,-4.102074,0.09233354,0.25841528,893.35,0.4843,Double Spike,30.0
225,-0.19691995,-4.673607,-3.979264,0.09663605,0.25636077,833.77,-0.2775,Double Spike,30.0
226,-0.18395744,-4.600562,-3.913278,0.10023067,0.24553019,848.58,-0.1268,Double Spike,30.0
227,0.00888293,-4.507393,-4.062281,0.10501034,0.25196940,578.77,1.3581,Double Spike,30.0
228,-0.08710491,-4.446259,-4.137064,0.10826972,0.24700117,901.60,0.7478,Double Spike,30.0
229,0.11355937,-4.629784,-4.193361,0.09877687,0.25828043,900.79,0.5132,Double Spike,30.0
230,0.20079884,-4.792922,-4.050520,0.09103959,0.26111382,794.32,-0.3569,Double Spike,30.0
231,-0.14726415,-4.749135,-4.019084,0.09305470,0.24511409,893.66,0.2200,Double Spike,30.0
232,-0.12676369,-4.981581,-4.012304,0.08284444,0.25676551,903.89,0.4094,Double Spike,30.0
233,0.01617871,-5.008106,-4.137997,0.08175299,0.25064415,754.48,1.2935,Double Spike,30.0
234,-0.09434905,-4.972013,-4.202856,0.08324171,0.24621287,908.89,0.7063,Double Spike,30.0
235,0.11080658,-5.026869,-4.231400,0.08098959,0.24903062,895.90,0.5252,Double Spike,30.0
236,0.02878042,-5.403186,-4.359908,0.06709853,0.22007625,849.40,1.2861,Double Spike,30.0
237,-0.02358483,-5.388643,-4.507816,0.06758823,0.22130908,817.42,1.3883,Double Spike,30.0
238,0.04755288,-5.141971,-4.648730,0.07646017,0.23662618,875.50,1.2108,Double Spike,30.0
239,-0.00140233,-5.002124,-4.792295,0.08199788,0.22056425,244.63,1.9303,Double Spike,30.0
240,0.04815068,-4.895317,-4.870730,0.08649590,0.21698377,881.00,1.2700,Double Spike,30.0
241,0.03955641,-4.837189,-4.989579,0.08904669,0.21418062,882.13,1.4221,Double Spike,30.0
242,-0.03422399,-4.629419,-5.072053,0.09879486,0.20716260,874.23,1.5138,Double Spike,30.0
243,-0.03995154,-4.515344,-5.196558,0.10459369,0.20234887,886.35,1.4633,Double Spike,30.0
244,-0.05643825,-4.584123,-5.228784,0.10105793,0.22164702,893.25,1.2072,Double Spike,30.0
245,0.04359518,-4.683868,-5.266716,0.09614152,0.20385610,889.92,1.4172,Double Spike,30.0
246,-0.05960897,-4.891927,-5.261545,0.08664260,0.20731658,890.86,1.1480,Double Spike,30.0
247,0.07214981,-4.903960,-5.220833,0.08612291,0.18573415,893.29,0.9289,Double Spike,30.0
248,0.08839614,-4.570915,-5.185714,0.10172750,0.19573940,861.18,0.6383,Double Spike,30.0
249,0.07708945,-4.672646,-5.129738,0.09668248,0.20533065,884.84,0.8667,Double Spike,30.0
250,-0.10465257,-4.400617,-5.001216,0.11076900,0.17600772,841.56,0.4247,Double Spike,30.0
251,0.09965312,-4.287454,-4.907234,0.11721718,0.20599124,879.14,0.5664,Double Spike,30.0
