t,y_t,true_h,h_mean,true_vol,vol,ess,loglik,scenario,sigma
49,0.01650100,-5.047990,-5.062255,0.08013882,0.19626778,806.25,1.7308,Double Spike,25.0
50,-0.29554749,-3.250000,-3.819284,0.19691168,0.29926199,664.16,-1.0037,Double Spike,25.0
51,-0.03897003,-3.535546,-3.954230,0.17071274,0.24156442,833.99,1.0390,Double Spike,25.0
52,-0.15975170,-3.672778,-3.940745,0.15939195,0.25583315,902.98,0.1560,Double Spike,25.0
53,-0.09646282,-3.897156,-4.003064,0.14247650,0.25138173,918.57,0.6828,Double Spike,25.0
54,0.10979655,-4.053126,-4.025113,0.13178767,0.25684059,913.86,0.5722,Double Spike,25.0
55,-0.11162481,-3.943226,-4.067569,0.13923210,0.25171238,915.85,0.5571,Double Spike,25.0
56,-0.09101867,-4.177946,-4.186066,0.12381425,0.25052106,903.35,0.7214,Double Spike,25.0
57,0.00539748,-4.152621,-4.372165,0.12539198,0.23967165,498.87,1.5588,Double Spike,25.0
58,-0.01855329,-4.183269,-4.497657,0.12348516,0.22706801,761.57,1.4758,Double Spike,25.0
59,-0.02686971,-3.948127,-4.608355,0.13889135,0.22969761,842.51,1.4168,Double Spike,25.0
60,-0.17179766,-3.909668,-4.401507,0.14158800,0.22912291,796.57,-0.2419,Double Spike,25.0
61,-0.10495807,-3.904265,-4.397180,0.14197098,0.22261706,912.25,0.6055,Double Spike,25.0
62,-0.41753644,-4.023714,-3.356781,0.13374008,0.31384647,631.31,-1.5542,Double Spike,25.0
63,-0.16400748,-4.159165,-3.315522,0.12498236,0.32568395,897.72,0.1465,Double Spike,25.0
64,-0.14429574,-4.140104,-3.358229,0.12617923,0.32798386,903.31,0.2629,Double Spike,25.0
65,-0.02919895,-4.093981,-3.536952,0.12912290,0.31967363,764.25,0.9705,Double Spike,25.0
66,0.09502208,-4.066809,-3.653290,0.13088916,0.31217152,898.76,0.6125,Double Spike,25.0
67,0.07145116,-3.969032,-3.811360,0.13744713,0.31281817,893.65,0.8074,Double Spike,25.0
68,-0.05600936,-4.085463,-3.970845,0.12967405,0.28276908,883.05,0.9676,Double Spike,25.0
69,-0.05861025,-3.948308,-4.151338,0.13887875,0.26682514,897.27,0.9981,Double Spike,25.0
70,0.08653738,-3.936417,-4.240927,0.13970692,0.25164062,904.36,0.7803,Double Spike,25.0
71,-0.05235156,-3.857260,-4.374402,0.14534718,0.23533183,896.10,1.1130,Double Spike,25.0
72,-0.13407940,-3.928154,-4.336711,0.14028533,0.23917863,882.16,0.2710,Double Spike,25.0
73,-0.05688185,-4.215808,-4.403797,0.12149233,0.22453052,893.16,1.0827,Double Spike,25.0
74,-0.19073832,-4.256109,-4.203887,0.11906870,0.26217878,796.93,-0.3459,Double Spike,25.0
75,0.09960351,-4.461832,-4.251569,0.10742997,0.27654964,917.19,0.6733,Double Spike,25.0
76,-0.08008023,-4.228045,-4.307416,0.12075127,0.25165606,906.93,0.8495,Double Spike,25.0
77,-0.20695612,-4.130389,-4.105051,0.12679364,0.27141535,771.58,-0.4642,Double Spike,25.0
78,0.02219378,-4.252605,-4.231655,0.11927748,0.25228736,798.76,1.3104,Double Spike,25.0
79,-0.06128907,-4.283611,-4.331829,0.11744262,0.25067565,900.38,1.0221,Double Spike,25.0
80,0.17126994,-4.566874,-4.237413,0.10193329,0.25629377,837.18,-0.1159,Double Spike,25.0
81,0.02007462,-4.790190,-4.329080,0.09116403,0.23474534,814.33,1.3559,Double Spike,25.0
82,0.06900587,-4.823110,-4.389817,0.08967575,0.23260871,889.85,0.9566,Double Spike,25.0
83,-0.00560337,-4.679696,-4.569396,0.09634230,0.20530389,543.32,1.6376,Double Spike,25.0
84,0.00323301,-4.541300,-4.707983,0.10324506,0.18240577,384.86,1.8047,Double Spike,25.0
85,0.08532050,-4.595200,-4.718676,0.10049975,0.17761865,886.11,0.7639,Double Spike,25.0
86,0.11775982,-4.511102,-4.669279,0.10481577,0.16734119,872.84,0.3574,Double Spike,25.0
87,0.07936194,-4.360496,-4.712245,0.11301352,0.19521052,908.40,0.8749,Double Spike,25.0
88,-0.09646183,-4.464061,-4.714093,0.10731030,0.20165841,886.29,0.6475,Double Spike,25.0
89,-0.12622385,-4.415428,-4.597248,0.10995173,0.21177280,852.71,0.2587,Double Spike,25.0
90,0.04188522,-4.245456,-4.701477,0.11970464,0.19792311,898.55,1.3207,Double Spike,25.0
91,0.03058952,-4.206847,-4.842360,0.12203790,0.18239917,881.72,1.4773,Double Spike,25.0
92,0.08770725,-4.100814,-4.859659,0.12868252,0.20430750,893.24,0.7513,Double Spike,25.0
93,-0.18182558,-3.941817,-4.604190,0.13933025,0.19509259,725.18,-0.4852,Double Spike,25.0
94,0.19196150,-3.732083,-4.392789,0.15473498,0.21525536,765.94,-0.4192,Double Spike,25.0
95,-0.07743948,-3.345197,-4.406302,0.18775852,0.21089306,919.29,0.8976,Double Spike,25.0
96,-0.05755832,-3.336843,-4.463070,0.18854450,0.21497935,902.77,1.0949,Double Spike,25.0
97,0.00380340,-3.495261,-4.604169,0.17418621,0.22962181,518.82,1.6517,Double Spike,25.0
98,-0.08061033,-3.638612,-4.643993,0.16213824,0.22218180,907.02,0.8582,Double Spike,25.0
99,-0.19904497,-3.673801,-4.414786,0.15931047,0.22217873,717.98,-0.5823,Double Spike,25.0
100,0.04871942,-3.503329,-4.519585,0.17348498,0.21554725,900.09,1.1822,Double Spike,25.0
101,-0.45931694,-3.250000,-3.159765,0.19691168,0.35634351,652.40,-1.5415,Double Spike,25.0
102,-0.15825866,-3.180973,-3.146750,0.20382647,0.31170666,920.09,0.1740,Double Spike,25.0
103,-0.15289150,-3.328199,-3.218516,0.18936113,0.33708596,923.59,0.2351,Double Spike,25.0
104,-0.05436689,-3.468363,-3.432551,0.17654464,0.32523736,855.86,0.7686,Double Spike,25.0
105,0.25271165,-3.592248,-3.331187,0.16594084,0.33654737,839.43,-0.4413,Double Spike,25.0
106,0.16742511,-3.631468,-3.386629,0.16271843,0.33107841,895.69,0.1236,Double Spike,25.0
107,-0.06222932,-3.818615,-3.532123,0.14818297,0.34117556,885.29,0.7729,Double Spike,25.0
108,-0.16099799,-4.007963,-3.512222,0.13479754,0.33794931,896.26,0.1514,Double Spike,25.0
109,0.22008425,-3.773892,-3.483046,0.15153389,0.32012567,848.94,-0.2948,Double Spike,25.0
110,-0.11447180,-3.785185,-3.590281,0.15068069,0.30128056,900.97,0.4836,Double Spike,25.0
111,-0.18980621,-3.536184,-3.578796,0.17065829,0.31265986,878.07,-0.0669,Double Spike,25.0
112,0.38793215,-3.743448,-3.247628,0.15385814,0.35153025,681.03,-1.3427,Double Spike,25.0
113,0.03286790,-3.888872,-3.389061,0.14306790,0.34030455,760.54,0.8711,Double Spike,25.0
114,0.31679752,-4.073909,-3.199363,0.13042533,0.34673288,791.36,-0.8368,Double Spike,25.0
115,0.22999462,-3.892373,-3.193198,0.14281768,0.37567043,889.81,-0.2290,Double Spike,25.0
116,-0.04853854,-3.988313,-3.332844,0.13612843,0.38194206,848.47,0.7722,Double Spike,25.0
117,-0.24743204,-3.648850,-3.280783,0.16131037,0.34670112,867.02,-0.3876,Double Spike,25.0
118,-0.17303316,-3.615440,-3.323278,0.16402766,0.34088171,899.50,0.0959,Double Spike,25.0
119,0.13162869,-3.698455,-3.392567,0.15735868,0.32802093,912.52,0.3639,Double Spike,25.0
120,0.09067835,-3.804834,-3.499782,0.14920752,0.31671420,901.27,0.6274,Double Spike,25.0
121,-0.15303546,-3.954849,-3.525704,0.13842532,0.29766205,891.36,0.2015,Double Spike,25.0
122,0.11791476,-3.962012,-3.654188,0.13793042,0.27864909,909.52,0.4811,Double Spike,25.0
123,0.01603835,-3.928828,-3.823080,0.14023806,0.25976402,688.64,1.1926,Double Spike,25.0
124,0.38382760,-3.817739,-3.279571,0.14824793,0.31531566,692.51,-1.2919,Double Spike,25.0
125,0.04351165,-3.764375,-3.392157,0.15225665,0.31730282,821.72,0.8157,Double Spike,25.0
126,-0.06256758,-3.882612,-3.532964,0.14351644,0.30442166,862.78,0.7474,Double Spike,25.0
127,-0.19758099,-3.652424,-3.515652,0.16102237,0.29966855,880.13,-0.0999,Double Spike,25.0
128,0.02611321,-3.549215,-3.700858,0.16954997,0.27403009,777.83,1.0536,Double Spike,25.0
129,0.14687392,-3.710129,-3.741824,0.15644288,0.27046382,903.10,0.2599,Double Spike,25.0
130,-0.06756307,-3.752976,-3.840217,0.15312693,0.28145921,889.14,0.8344,Double Spike,25.0
131,0.12292977,-4.027209,-3.865669,0.13350660,0.29772976,883.99,0.4109,Double Spike,25.0
132,0.06877693,-4.002079,-3.984175,0.13519467,0.29815161,881.73,0.8603,Double Spike,25.0
133,0.18986282,-3.932348,-3.867391,0.13999142,0.31365180,839.21,-0.1966,Double Spike,25.0
134,-0.19720165,-3.878479,-3.798705,0.14381328,0.29823297,846.57,-0.2146,Double Spike,25.0
135,-0.09059446,-3.578752,-3.878121,0.16706443,0.29597622,913.69,0.7150,Double Spike,25.0
136,0.26335812,-3.517169,-3.678400,0.17228857,0.28233585,777.52,-0.7201,Double Spike,25.0
137,-0.07292721,-3.229424,-3.767733,0.19894794,0.26904088,906.46,0.8027,Double Spike,25.0
138,-0.16518980,-3.403729,-3.775286,0.18234321,0.24780080,906.36,0.1272,Double Spike,25.0
139,-0.08889122,-3.468782,-3.886380,0.17650764,0.24230640,916.97,0.7210,Double Spike,25.0
140,0.04985639,-3.479547,-4.009350,0.17556013,0.23908502,888.87,1.0157,Double Spike,25.0
141,0.10311243,-3.459859,-4.070773,0.17729688,0.26350790,907.52,0.6157,Double Spike,25.0
142,0.16922601,-3.488798,-3.962323,0.17475002,0.28770787,860.17,-0.0037,Double Spike,25.0
143,0.25036511,-3.489617,-3.792135,0.17467843,0.26855671,786.10,-0.6654,Double Spike,25.0
144,0.05228168,-3.555704,-3.874394,0.16900077,0.26825687,893.36,0.9742,Double Spike,25.0
145,0.19983965,-3.569990,-3.816226,0.16779789,0.28145620,844.41,-0.2114,Double Spike,25.0
146,0.25331995,-3.504092,-3.622852,0.17341876,0.29758719,789.78,-0.5899,Double Spike,25.0
147,0.08103666,-3.302661,-3.680320,0.19179454,0.28648904,910.91,0.7295,Double Spike,25.0
148,0.55370855,-3.169848,-2.876140,0.20496340,0.39505237,619.68,-1.9246,Double Spike,25.0
149,0.23087516,-3.322032,-2.785222,0.18994585,0.40831333,898.86,-0.1956,Double Spike,25.0
150,-0.01875671,-3.199265,-2.941084,0.20197077,0.39997143,615.99,0.7785,Double Spike,25.0
151,-0.15277924,-3.263892,-3.084955,0.19554870,0.40212852,910.70,0.2126,Double Spike,25.0
152,0.04044122,-3.292422,-3.212695,0.19277900,0.35844982,805.23,0.7808,Double Spike,25.0
153,-0.08988793,-3.377846,-3.371076,0.18471836,0.35198730,892.54,0.5864,Double Spike,25.0
154,-0.09913573,-3.296307,-3.486459,0.19240490,0.33405957,892.68,0.5597,Double Spike,25.0
155,-0.28376019,-3.325883,-3.363189,0.18958047,0.31564382,808.20,-0.7054,Double Spike,25.0
156,-0.02985872,-3.285269,-3.512590,0.19346972,0.33361071,782.35,0.9368,Double Spike,25.0
157,-0.19968720,-3.045200,-3.467741,0.21814401,0.33284998,888.84,-0.1042,Double Spike,25.0
158,-0.04996171,-2.849986,-3.621443,0.24051017,0.31088439,868.03,0.8908,Double Spike,25.0
159,-0.09224898,-2.992644,-3.747519,0.22395234,0.28605810,910.35,0.6691,Double Spike,25.0
160,0.08051679,-2.832474,-3.876868,0.24262536,0.27700779,904.99,0.7809,Double Spike,25.0
161,0.23649597,-2.811821,-3.747358,0.24514373,0.26485232,802.83,-0.5246,Double Spike,25.0
162,-0.45494553,-2.441834,-3.177675,0.29495955,0.32423231,653.51,-1.6408,Double Spike,25.0
163,-0.06342232,-2.387537,-3.208853,0.30307695,0.35717809,865.58,0.6401,Double Spike,25.0
164,0.12102244,-2.447154,-3.265719,0.29417607,0.36205882,900.05,0.3873,Double Spike,25.0
165,0.63501066,-2.571176,-2.464316,0.27648792,0.47141856,631.40,-1.9771,Double Spike,25.0
166,-0.08667574,-2.502880,-2.573625,0.28609252,0.47619739,860.63,0.3281,Double Spike,25.0
167,0.38084587,-2.464239,-2.488059,0.29167369,0.48190579,849.18,-0.8404,Double Spike,25.0
168,0.41092399,-2.435931,-2.417130,0.29583135,0.48046750,850.11,-0.9273,Double Spike,25.0
169,0.13588518,-2.416283,-2.549099,0.29875201,0.44681633,921.01,0.1892,Double Spike,25.0
170,-0.20763946,-2.377452,-2.643498,0.30460915,0.43887669,898.29,-0.0987,Double Spike,25.0
171,0.34212238,-2.509511,-2.591366,0.28514555,0.41241300,872.70,-0.6959,Double Spike,25.0
172,0.03481464,-2.654945,-2.798151,0.26514655,0.41137993,742.75,0.6110,Double Spike,25.0
173,0.08313008,-2.780408,-2.959316,0.24902454,0.39235008,872.42,0.4857,Double Spike,25.0
174,-0.18701422,-2.716100,-3.048649,0.25716183,0.37730470,893.86,0.0106,Double Spike,25.0
175,0.25009191,-2.786184,-3.045000,0.24830641,0.33600819,891.42,-0.3308,Double Spike,25.0
176,-0.01467865,-2.791507,-3.226681,0.24764639,0.33528945,668.37,0.8900,Double Spike,25.0
177,-0.03532037,-2.885351,-3.399626,0.23629472,0.32014233,794.19,0.8812,Double Spike,25.0
178,0.16747215,-3.341615,-3.469876,0.18809508,0.33161551,908.74,0.1320,Double Spike,25.0
179,0.04765224,-3.646886,-3.647605,0.16146886,0.32772410,858.51,0.8841,Double Spike,25.0
180,-0.15359241,-3.855546,-3.613528,0.14547177,0.33568737,895.97,0.1967,Double Spike,25.0
181,0.27519524,-3.845271,-3.498590,0.14622109,0.31997338,787.08,-0.7371,Double Spike,25.0
182,0.18941718,-3.753633,-3.450800,0.15307663,0.34497911,898.84,-0.0197,Double Spike,25.0
183,0.02289837,-3.879306,-3.578831,0.14375381,0.32571140,773.08,1.0203,Double Spike,25.0
184,-0.19103719,-4.018822,-3.551972,0.13406764,0.31097049,877.31,-0.0784,Double Spike,25.0
185,-0.20998992,-3.838094,-3.550655,0.14674678,0.32468396,873.55,-0.2017,Double Spike,25.0
186,-0.00989175,-4.058606,-3.680969,0.13142711,0.33258873,545.36,1.1705,Double Spike,25.0
187,0.02872825,-4.216256,-3.813182,0.12146512,0.31586236,797.50,1.0817,Double Spike,25.0
188,0.02483451,-4.221992,-3.957956,0.12111727,0.30650827,764.65,1.1901,Double Spike,25.0
189,0.21989594,-4.443508,-3.797076,0.10841879,0.28322524,820.06,-0.4142,Double Spike,25.0
190,0.05425224,-4.503116,-3.904308,0.10523514,0.27772510,881.86,0.9600,Double Spike,25.0
191,-0.00335384,-4.349827,-4.054641,0.11361796,0.28375706,335.47,1.4753,Double Spike,25.0
192,-0.14197329,-4.276125,-4.019121,0.11788303,0.26541507,895.16,0.2488,Double Spike,25.0
193,-0.12729573,-4.240922,-4.095319,0.11997631,0.26866847,905.17,0.3999,Double Spike,25.0
194,0.19939920,-4.393099,-3.980128,0.11118615,0.25788903,828.88,-0.2967,Double Spike,25.0
195,0.10236870,-4.345909,-4.017688,0.11384080,0.26548886,911.30,0.6310,Double Spike,25.0
196,-0.12182341,-4.366261,-4.058686,0.11268824,0.27097821,898.24,0.4492,Double Spike,25.0
197,0.09769135,-4.267168,-4.079719,0.11841217,0.26235747,910.16,0.6745,Double Spike,25.0
198,-0.13936335,-4.199610,-4.057573,0.12248030,0.27683976,886.98,0.2636,Double Spike,25.0
199,-0.19470134,-4.005637,-3.931651,0.13495439,0.28767598,818.87,-0.2739,Double Spike,25.0
200,-0.02784033,-3.794640,-4.036091,0.14997000,0.28926668,819.10,1.1998,Double Spike,25.0
201,-0.31708139,-3.719622,-3.643822,0.15570207,0.34447092,675.62,-1.1982,Double Spike,25.0
202,-0.00078486,-3.752851,-3.726366,0.15313652,0.33904305,78.05,1.4814,Double Spike,25.0
203,-0.18288998,-3.791403,-3.700873,0.15021290,0.30780762,876.35,-0.0353,Double Spike,25.0
204,0.17204440,-3.990049,-3.666745,0.13601030,0.29673123,900.64,0.0720,Double Spike,25.0
205,-0.13024653,-3.868254,-3.712038,0.14455043,0.28104901,908.81,0.3851,Double Spike,25.0
206,0.05078651,-4.120458,-3.864643,0.12742478,0.27567431,876.65,0.9623,Double Spike,25.0
207,0.23303956,-4.047878,-3.756752,0.13213395,0.27504551,807.61,-0.5171,Double Spike,25.0
208,-0.17148073,-3.801560,-3.737405,0.14945197,0.27380401,871.74,0.0315,Double Spike,25.0
209,0.04235686,-3.828597,-3.849500,0.14744526,0.27725327,853.11,1.0277,Double Spike,25.0
210,0.00924837,-4.050056,-3.974874,0.13199015,0.26034147,575.77,1.3359,Double Spike,25.0
211,0.07608639,-4.128247,-4.126844,0.12692951,0.24009204,888.10,0.8386,Double Spike,25.0
212,0.05374748,-4.114486,-4.259358,0.12780583,0.23077588,885.22,1.0614,Double Spike,25.0
213,-0.08299283,-4.183459,-4.339640,0.12347341,0.21829239,903.28,0.8132,Double Spike,25.0
214,0.16604148,-4.044085,-4.277170,0.13238482,0.21204594,830.99,-0.0791,Double Spike,25.0
215,0.07069173,-3.999975,-4.337420,0.13533700,0.20935619,911.70,0.9393,Double Spike,25.0
216,-0.19048417,-4.027205,-4.181434,0.13350685,0.22310254,819.88,-0.2866,Double Spike,25.0
217,0.06882402,-4.170086,-4.237826,0.12430178,0.21168412,924.18,0.9580,Double Spike,25.0
218,0.07947642,-4.500970,-4.293686,0.10534813,0.21066839,918.93,0.8663,Double Spike,25.0
219,-0.04154597,-4.605205,-4.389958,0.09999826,0.21462312,887.94,1.2123,Double Spike,25.0
220,0.22697033,-4.739628,-4.099872,0.09349813,0.24035101,736.11,-0.7035,Double Spike,25.0
221,0.00164599,-4.552728,-4.224956,0.10265678,0.23583180,273.37,1.5708,Double Spike,25.0
222,-0.15221180,-4.749059,-4.190347,0.09305827,0.22662780,867.52,0.1109,Double Spike,25.0
223,-0.13076276,-4.714567,-4.166837,0.09467705,0.22139814,886.89,0.3372,Double Spike,25.0
224,0.11444814,-4.785526,-4.196505,0.09137685,0.23084687,899.96,0.5036,Double Spike,25.0
225,-0.19492021,-4.694021,-4.028233,0.09565470,0.25848761,819.38,-0.2880,Double Spike,25.0
226,-0.18212652,-4.620568,-3.951795,0.09923308,0.28009903,857.98,-0.0967,Double Spike,25.0
227,0.00879628,-4.526999,-4.098804,0.10398597,0.25191519,603.19,1.3631,Double Spike,25.0
228,-0.08627212,-4.465473,-4.137134,0.10723457,0.22543567,915.20,0.7754,Double Spike,25.0
229,0.11249527,-4.648613,-4.227352,0.09785128,0.22097835,901.17,0.5166,Double Spike,25.0
230,0.19895467,-4.811375,-4.058597,0.09020347,0.23442072,814.06,-0.3211,Double Spike,25.0
231,-0.14593859,-4.767220,-4.001964,0.09221710,0.26129106,899.78,0.2512,Double Spike,25.0
232,-0.12564538,-4.999303,-4.007905,0.08211359,0.26933154,917.58,0.4499,Double Spike,25.0
233,0.01603883,-5.025474,-4.117881,0.08104613,0.26588070,739.18,1.3009,Double Spike,25.0
234,-0.09354953,-4.989034,-4.141831,0.08253632,0.25686035,901.87,0.6971,Double Spike,25.0
235,0.10988631,-5.043549,-4.188360,0.08031695,0.24590361,899.55,0.5410,Double Spike,25.0
236,0.02854616,-5.419533,-4.311158,0.06655236,0.26283032,834.98,1.2887,Double Spike,25.0
237,-0.02339668,-5.404662,-4.445927,0.06704903,0.22079758,816.29,1.3714,Double Spike,25.0
238,0.04718108,-5.157670,-4.634522,0.07586235,0.20601833,897.56,1.2346,Double Spike,25.0
239,-0.00139158,-5.017509,-4.761771,0.08136954,0.21033669,336.47,1.8199,Double Spike,25.0
240,0.04778906,-4.910394,-4.839880,0.08584630,0.20547630,893.15,1.2731,Double Spike,25.0
241,0.03926525,-4.851964,-4.960259,0.08839125,0.20398697,884.78,1.4140,Double Spike,25.0
242,-0.03397710,-4.643900,-5.048167,0.09808214,0.20787863,872.10,1.5010,Double Spike,25.0
243,-0.03966907,-4.529535,-5.187422,0.10385419,0.22984657,886.49,1.4633,Double Spike,25.0
244,-0.05604717,-4.598030,-5.158016,0.10035767,0.24163277,881.00,1.1917,Double Spike,25.0
245,0.04329912,-4.697496,-5.210570,0.09548862,0.22374541,882.46,1.4136,Double Spike,25.0
246,-0.05921224,-4.905283,-5.246084,0.08606594,0.22795922,896.17,1.1594,Double Spike,25.0
247,0.07167918,-4.917048,-5.193358,0.08556113,0.20931193,889.97,0.9313,Double Spike,25.0
248,0.08783103,-4.583742,-5.116738,0.10107716,0.18461034,851.29,0.6213,Double Spike,25.0
249,0.07660645,-4.685216,-5.091394,0.09607672,0.17994773,889.59,0.8711,Double Spike,25.0
250,-0.10400996,-4.412935,-4.975225,0.11008884,0.18854019,852.66,0.4370,Double Spike,25.0
251,0.09905340,-4.299526,-4.919852,0.11651175,0.18919663,883.17,0.5680,Double Spike,25.0
