t,y_t,true_h,h_mean,true_vol,vol,ess,loglik,scenario,sigma
44,0.10342679,-3.181545,-3.394777,0.20376816,0.32586718,903.63,0.5166,Sustained Chaos,7.0
45,0.54514426,-3.268759,-2.763900,0.19507335,0.41072282,645.05,-1.8207,Sustained Chaos,7.0
46,0.26862502,-3.081207,-2.729823,0.21425179,0.40412027,894.07,-0.3579,Sustained Chaos,7.0
47,-0.33211741,-2.802256,-2.675678,0.24631898,0.41292584,880.14,-0.6365,Sustained Chaos,7.0
48,-0.25543061,-2.630960,-2.684252,0.26834553,0.41104621,899.88,-0.2987,Sustained Chaos,7.0
49,-0.37112105,-3.047074,-2.649958,0.21793963,0.41746923,837.88,-0.8644,Sustained Chaos,7.0
50,0.02053893,-4.077509,-2.817041,0.13019073,0.38047156,654.00,0.6809,Sustained Chaos,7.0
51,0.10335147,-4.398291,-2.996284,0.11089790,0.34204400,898.97,0.4183,Sustained Chaos,7.0
52,0.11972797,-4.318482,-3.153877,0.11541266,0.35260075,913.48,0.3964,Sustained Chaos,7.0
53,0.01590978,-4.276974,-3.330748,0.11783300,0.32158780,631.99,0.9562,Sustained Chaos,7.0
54,-0.01020083,-4.164237,-3.572809,0.12466583,0.31997755,495.15,1.1518,Sustained Chaos,7.0
55,0.09083150,-3.782686,-3.703985,0.15086909,0.31129426,891.11,0.6522,Sustained Chaos,7.0
56,-0.15158328,-4.036582,-3.717799,0.13288234,0.29309690,891.64,0.2098,Sustained Chaos,7.0
57,0.07256701,-4.155443,-3.821590,0.12521517,0.27172536,898.73,0.8191,Sustained Chaos,7.0
58,-0.07399946,-4.679598,-3.962088,0.09634701,0.26349220,895.38,0.8378,Sustained Chaos,7.0
59,-0.13239197,-5.071174,-3.954286,0.07921522,0.28024143,893.22,0.3439,Sustained Chaos,7.0
60,0.02859591,-5.023865,-4.079800,0.08111135,0.27185500,818.98,1.2038,Sustained Chaos,7.0
61,0.02523347,-5.118891,-4.241874,0.07734761,0.27295250,805.20,1.3022,Sustained Chaos,7.0
62,0.04598052,-4.974122,-4.389139,0.08315399,0.25555643,871.81,1.1675,Sustained Chaos,7.0
63,0.02599936,-4.582434,-4.514652,0.10114331,0.22024871,826.57,1.4042,Sustained Chaos,7.0
64,0.23424795,-4.085047,-4.159378,0.12970099,0.24550690,698.70,-0.7720,Sustained Chaos,7.0
65,-0.08321577,-4.043897,-4.209347,0.13239726,0.27118126,915.49,0.8104,Sustained Chaos,7.0
66,0.06123620,-4.565067,-4.233329,0.10202538,0.27468610,892.20,0.9955,Sustained Chaos,7.0
67,-0.23893067,-4.418990,-3.928289,0.10975608,0.30781770,735.58,-0.7277,Sustained Chaos,7.0
68,-0.05916256,-4.314221,-4.026940,0.11565881,0.29973355,898.32,0.9802,Sustained Chaos,7.0
69,-0.14097044,-4.291383,-4.037386,0.11698709,0.28819859,888.61,0.2581,Sustained Chaos,7.0
70,-0.12113601,-4.326278,-4.016817,0.11496370,0.28615028,898.70,0.4473,Sustained Chaos,7.0
71,-0.08901940,-4.512513,-4.086771,0.10474187,0.28617099,909.42,0.7506,Sustained Chaos,7.0
72,-0.00599602,-4.459489,-4.271855,0.10755591,0.26198864,522.79,1.4962,Sustained Chaos,7.0
73,-0.07045192,-4.532834,-4.355639,0.10368301,0.24727972,889.67,0.9306,Sustained Chaos,7.0
74,0.04613359,-4.902555,-4.437097,0.08618340,0.26893571,867.50,1.1793,Sustained Chaos,7.0
75,0.06786387,-4.553985,-4.538657,0.10259230,0.25583279,898.56,1.0045,Sustained Chaos,7.0
76,0.03672772,-4.800653,-4.635326,0.09068836,0.26497394,862.35,1.3454,Sustained Chaos,7.0
77,0.18902184,-4.661306,-4.354609,0.09723222,0.28600723,743.23,-0.4803,Sustained Chaos,7.0
78,0.19093123,-4.397615,-4.152761,0.11093538,0.29907298,799.75,-0.3524,Sustained Chaos,7.0
79,0.11106529,-3.871668,-4.144752,0.14430384,0.28333366,913.26,0.5663,Sustained Chaos,7.0
80,-0.13037491,-4.112784,-4.183567,0.12791467,0.27676824,880.71,0.3413,Sustained Chaos,7.0
81,-0.08437780,-4.068954,-4.196813,0.13074881,0.26050374,911.78,0.8075,Sustained Chaos,7.0
82,-0.19688135,-4.478442,-4.045316,0.10654148,0.26500416,805.20,-0.3267,Sustained Chaos,7.0
83,-0.08417692,-4.564444,-4.073591,0.10205718,0.25508112,902.57,0.7807,Sustained Chaos,7.0
84,-0.13494243,-4.821465,-4.105810,0.08974953,0.25427634,878.90,0.2884,Sustained Chaos,7.0
85,0.08258991,-4.326852,-4.182971,0.11493070,0.25154883,894.75,0.7959,Sustained Chaos,7.0
86,-0.06886041,-5.127068,-4.245460,0.07703204,0.24915762,888.28,0.9303,Sustained Chaos,7.0
87,-0.01741337,-4.954165,-4.393551,0.08398791,0.21199717,749.20,1.4424,Sustained Chaos,7.0
88,0.04784206,-4.793025,-4.533326,0.09103490,0.23846853,884.64,1.2019,Sustained Chaos,7.0
89,-0.11601262,-4.946909,-4.509761,0.08429316,0.24913332,875.73,0.4089,Sustained Chaos,7.0
90,-0.05481139,-4.890757,-4.592294,0.08669333,0.24840400,899.25,1.1563,Sustained Chaos,7.0
91,-0.10309508,-3.915232,-4.585682,0.14119464,0.23427066,875.05,0.5507,Sustained Chaos,7.0
92,-0.05890384,-4.073653,-4.650065,0.13044199,0.24743405,896.21,1.1122,Sustained Chaos,7.0
93,0.29894072,-4.525570,-3.886935,0.10406025,0.28620407,633.37,-1.2487,Sustained Chaos,7.0
94,0.00498395,-4.113964,-3.991669,0.12783921,0.30143860,460.75,1.3740,Sustained Chaos,7.0
95,0.17113303,-3.990491,-3.904727,0.13598028,0.27408665,858.05,-0.0149,Sustained Chaos,7.0
96,-0.03810525,-3.908745,-4.099316,0.14165334,0.29425704,860.09,1.1283,Sustained Chaos,7.0
97,0.02356656,-4.046183,-4.255805,0.13224602,0.26227981,819.76,1.2950,Sustained Chaos,7.0
98,-0.05329759,-3.769174,-4.357440,0.15189177,0.24182504,886.75,1.1021,Sustained Chaos,7.0
99,-0.01403588,-3.943097,-4.523994,0.13924107,0.25348732,729.69,1.5105,Sustained Chaos,7.0
100,0.03939147,-3.662115,-4.661604,0.16024399,0.23422642,874.08,1.3277,Sustained Chaos,7.0
101,-0.01426467,-3.483910,-4.759931,0.17517759,0.23949847,759.19,1.6312,Sustained Chaos,7.0
102,0.00128762,-3.482016,-4.948044,0.17534356,0.22323087,275.43,1.9545,Sustained Chaos,7.0
103,-0.17916101,-3.519370,-4.598734,0.17209904,0.22916126,711.33,-0.5119,Sustained Chaos,7.0
104,0.19796301,-3.515821,-4.354060,0.17240474,0.24135663,742.94,-0.5331,Sustained Chaos,7.0
105,0.00020339,-3.777988,-4.462996,0.15122382,0.25464788,93.33,1.9029,Sustained Chaos,7.0
106,-0.17595986,-3.654986,-4.256319,0.16081625,0.25077832,798.35,-0.2307,Sustained Chaos,7.0
107,0.03018370,-3.442050,-4.427491,0.17888275,0.24812752,837.98,1.3117,Sustained Chaos,7.0
108,-0.04580089,-3.387900,-4.510285,0.18379211,0.22845133,874.16,1.2124,Sustained Chaos,7.0
109,0.34120175,-3.637546,-3.674833,0.16222470,0.26640576,640.32,-1.2799,Sustained Chaos,7.0
110,0.21178925,-3.965346,-3.617274,0.13770065,0.25670975,871.03,-0.1762,Sustained Chaos,7.0
111,0.13524912,-3.987514,-3.646745,0.13618284,0.28351435,913.98,0.3589,Sustained Chaos,7.0
112,-0.19699363,-4.041124,-3.595469,0.13258091,0.30277956,870.65,-0.1143,Sustained Chaos,7.0
113,0.16032626,-3.986405,-3.664984,0.13625838,0.28700551,915.03,0.1959,Sustained Chaos,7.0
114,-0.12769893,-4.123277,-3.723577,0.12724532,0.29401582,920.33,0.4237,Sustained Chaos,7.0
115,-0.00956107,-3.889972,-3.857528,0.14298919,0.29394037,554.69,1.2768,Sustained Chaos,7.0
116,-0.10856629,-3.688190,-3.939732,0.15816844,0.28157014,913.96,0.5742,Sustained Chaos,7.0
117,0.09377832,-3.671740,-4.012075,0.15947470,0.27790165,909.38,0.6989,Sustained Chaos,7.0
118,0.04588347,-3.688857,-4.156909,0.15811566,0.24116737,889.06,1.1134,Sustained Chaos,7.0
119,-0.02984501,-3.790875,-4.295057,0.15025257,0.23207173,853.50,1.2708,Sustained Chaos,7.0
120,-0.02310840,-3.676824,-4.451240,0.15906987,0.23696208,797.62,1.3817,Sustained Chaos,7.0
121,-0.05704161,-3.509017,-4.561872,0.17299229,0.23216949,886.01,1.0958,Sustained Chaos,7.0
122,0.40295511,-3.383185,-3.271365,0.18422590,0.36897722,666.50,-1.3413,Sustained Chaos,7.0
123,0.09891671,-3.439680,-3.244759,0.17909478,0.37669605,899.35,0.4880,Sustained Chaos,7.0
124,0.04521861,-3.276968,-3.424116,0.19427438,0.34543902,833.36,0.8257,Sustained Chaos,7.0
125,-0.17839865,-3.243800,-3.486329,0.19752301,0.31629655,870.91,0.0225,Sustained Chaos,7.0
126,0.03147535,-3.420312,-3.649095,0.18083759,0.30684093,784.78,1.0216,Sustained Chaos,7.0
127,-0.16810869,-3.316469,-3.643114,0.19047494,0.26889014,874.78,0.0605,Sustained Chaos,7.0
128,-0.04244504,-3.502862,-3.794235,0.17352547,0.26213050,844.43,1.0073,Sustained Chaos,7.0
129,-0.19223341,-3.734467,-3.805252,0.15455066,0.25698984,884.45,-0.1221,Sustained Chaos,7.0
130,-0.01652187,-3.806160,-3.985839,0.14910868,0.27760458,710.84,1.2318,Sustained Chaos,7.0
131,-0.05316869,-3.852091,-4.115451,0.14572333,0.25086448,884.18,1.0203,Sustained Chaos,7.0
132,-0.14406805,-3.755703,-4.099278,0.15291829,0.25326902,884.29,0.2213,Sustained Chaos,7.0
133,0.04826204,-3.750408,-4.250000,0.15332365,0.23823935,892.02,1.1142,Sustained Chaos,7.0
134,-0.17751598,-3.537818,-4.182436,0.17051895,0.22829357,835.56,-0.1602,Sustained Chaos,7.0
135,-0.25324252,-3.608786,-3.920403,0.16457430,0.25239050,745.92,-0.7836,Sustained Chaos,7.0
136,0.12807064,-3.471603,-3.899966,0.17625883,0.25612772,913.01,0.4107,Sustained Chaos,7.0
137,-0.08511029,-3.316999,-4.016155,0.19042446,0.26173303,909.48,0.7616,Sustained Chaos,7.0
138,-0.21047512,-3.061816,-3.897007,0.21633917,0.26524961,825.48,-0.3595,Sustained Chaos,7.0
139,-0.29259539,-2.948882,-3.644076,0.22890669,0.30087054,750.38,-0.9075,Sustained Chaos,7.0
140,0.36242685,-3.031257,-3.359198,0.21967004,0.35055465,713.72,-1.2403,Sustained Chaos,7.0
141,0.27624771,-3.117835,-3.234235,0.21036366,0.35751459,841.20,-0.5464,Sustained Chaos,7.0
142,0.13687600,-2.676141,-3.314007,0.26235145,0.35055101,913.35,0.3204,Sustained Chaos,7.0
143,0.34615818,-2.569767,-3.112373,0.27668285,0.34901726,787.96,-0.9667,Sustained Chaos,7.0
144,-0.52102286,-2.399047,-2.784635,0.30133775,0.41269362,665.09,-1.7668,Sustained Chaos,7.0
145,0.36936280,-2.700713,-2.664331,0.25914779,0.42370728,843.21,-0.8421,Sustained Chaos,7.0
146,-0.03232576,-2.859782,-2.798877,0.23933502,0.41518375,739.26,0.6306,Sustained Chaos,7.0
147,0.10482980,-3.291549,-2.939213,0.19286311,0.39084071,897.61,0.3982,Sustained Chaos,7.0
148,-0.22806208,-3.370307,-3.009071,0.18541600,0.37027717,899.28,-0.1884,Sustained Chaos,7.0
149,-0.08208574,-3.605026,-3.163942,0.16488403,0.35492486,895.26,0.5781,Sustained Chaos,7.0
150,0.21200597,-3.502636,-3.175153,0.17354505,0.34239841,905.27,-0.1197,Sustained Chaos,7.0
151,0.02787360,-3.559223,-3.348765,0.16870371,0.34484321,768.16,0.8898,Sustained Chaos,7.0
152,-0.04541466,-3.534611,-3.498475,0.17079261,0.34299141,834.08,0.8548,Sustained Chaos,7.0
153,-0.05850027,-3.386332,-3.673723,0.18393625,0.33827528,861.35,0.8377,Sustained Chaos,7.0
154,0.08851415,-3.342490,-3.821493,0.18801287,0.31975985,886.52,0.6804,Sustained Chaos,7.0
155,-0.22817756,-3.538352,-3.683684,0.17047340,0.30050656,829.72,-0.4359,Sustained Chaos,7.0
156,-0.45033160,-3.551341,-3.140240,0.16936989,0.37363839,622.83,-1.6988,Sustained Chaos,7.0
157,-0.03147614,-3.591661,-3.257305,0.16598956,0.38997430,782.12,0.7984,Sustained Chaos,7.0
158,0.16252850,-3.686678,-3.264237,0.15828800,0.37473053,897.13,0.1561,Sustained Chaos,7.0
159,0.04413634,-3.452690,-3.432374,0.17793356,0.36270034,829.85,0.8645,Sustained Chaos,7.0
160,0.30116898,-3.588825,-3.278874,0.16622511,0.34427106,810.23,-0.7905,Sustained Chaos,7.0
161,-0.30511415,-3.446116,-3.206095,0.17851940,0.33634192,811.00,-0.7558,Sustained Chaos,7.0
162,0.12281755,-3.401146,-3.282383,0.18257888,0.31581163,910.87,0.4017,Sustained Chaos,7.0
163,0.25862944,-3.118969,-3.264114,0.21024437,0.32183534,861.08,-0.4526,Sustained Chaos,7.0
164,-0.42957431,-3.210479,-2.999195,0.20084149,0.34918272,720.78,-1.3819,Sustained Chaos,7.0
165,0.13524973,-3.280731,-3.075325,0.19390911,0.36027253,921.73,0.3124,Sustained Chaos,7.0
166,0.30758429,-3.506496,-2.998819,0.17321044,0.33913261,846.70,-0.6604,Sustained Chaos,7.0
167,-0.00681727,-3.475240,-3.168649,0.17593864,0.36320728,488.25,0.9465,Sustained Chaos,7.0
168,-0.08221162,-3.524527,-3.307613,0.17165591,0.37324834,880.07,0.5966,Sustained Chaos,7.0
169,0.07846303,-3.797713,-3.399666,0.14973976,0.34292930,889.94,0.6712,Sustained Chaos,7.0
170,-0.21394570,-3.874927,-3.385421,0.14406891,0.33920079,876.83,-0.2042,Sustained Chaos,7.0
171,-0.22094975,-3.915796,-3.369492,0.14115484,0.32410842,881.78,-0.2355,Sustained Chaos,7.0
172,0.20979217,-4.001568,-3.363903,0.13522923,0.34931993,878.79,-0.1575,Sustained Chaos,7.0
173,0.07326409,-4.050912,-3.438887,0.13193367,0.33191383,884.57,0.7076,Sustained Chaos,7.0
174,-0.16277520,-3.749893,-3.545210,0.15336317,0.30168867,898.63,0.1578,Sustained Chaos,7.0
175,-0.26017633,-3.792960,-3.429345,0.15009600,0.30099842,825.06,-0.5504,Sustained Chaos,7.0
176,-0.04132602,-3.819348,-3.606370,0.14812870,0.30863655,839.73,0.9294,Sustained Chaos,7.0
177,-0.02158191,-4.000441,-3.771369,0.13530543,0.29654062,743.65,1.1223,Sustained Chaos,7.0
178,0.04754412,-3.999266,-3.910573,0.13538495,0.27212107,869.77,1.0008,Sustained Chaos,7.0
179,-0.08743991,-4.121283,-4.008801,0.12737224,0.26706779,897.66,0.7237,Sustained Chaos,7.0
180,-0.13886225,-4.390444,-3.985383,0.11133382,0.25003654,896.21,0.2849,Sustained Chaos,7.0
181,-0.06320560,-4.290998,-4.106703,0.11700963,0.24277548,901.78,0.9652,Sustained Chaos,7.0
182,-0.14021674,-4.427548,-4.101193,0.10928743,0.23091573,890.26,0.2539,Sustained Chaos,7.0
183,-0.09031572,-4.593567,-4.175100,0.10058185,0.25433189,903.29,0.7376,Sustained Chaos,7.0
184,0.03991583,-4.712918,-4.303041,0.09475517,0.26580262,869.49,1.1999,Sustained Chaos,7.0
185,0.14982985,-4.789867,-4.212879,0.09117875,0.25497627,870.61,0.1080,Sustained Chaos,7.0
186,-0.14529522,-4.732885,-4.205603,0.09381388,0.29277140,883.45,0.1958,Sustained Chaos,7.0
187,-0.19490917,-4.763216,-4.023127,0.09240190,0.28749287,814.99,-0.2916,Sustained Chaos,7.0
188,-0.03272393,-4.782709,-4.186736,0.09150565,0.26929557,846.69,1.2043,Sustained Chaos,7.0
189,-0.11367286,-4.807044,-4.155460,0.09039900,0.26562786,896.58,0.5061,Sustained Chaos,7.0
190,-0.11154730,-4.536771,-4.168271,0.10347912,0.24533835,901.60,0.5319,Sustained Chaos,7.0
191,-0.08218779,-4.413321,-4.258641,0.11006761,0.23173054,916.19,0.8327,Sustained Chaos,7.0
192,0.13593015,-4.255638,-4.233585,0.11909676,0.22556815,882.94,0.2677,Sustained Chaos,7.0
193,0.00593726,-4.261549,-4.337564,0.11874529,0.24964681,598.79,1.4874,Sustained Chaos,7.0
194,-0.09157538,-4.261668,-4.412207,0.11873824,0.22898214,905.07,0.7357,Sustained Chaos,7.0
195,-0.05713556,-4.007425,-4.471447,0.13483377,0.23617342,897.76,1.0996,Sustained Chaos,7.0
196,0.03683147,-4.229181,-4.540474,0.12068271,0.23793721,863.30,1.3174,Sustained Chaos,7.0
197,0.22794767,-4.033536,-4.205829,0.13308488,0.22236958,693.26,-0.7618,Sustained Chaos,7.0
198,0.05680253,-4.114615,-4.277488,0.12779760,0.21299705,908.60,1.0557,Sustained Chaos,7.0
199,-0.01877233,-4.025450,-4.399976,0.13362406,0.20054372,777.64,1.3838,Sustained Chaos,7.0
200,0.08532761,-3.799317,-4.465041,0.14961973,0.19889301,912.24,0.8141,Sustained Chaos,7.0
201,0.08098529,-3.918786,-4.539806,0.14094396,0.20656103,915.00,0.8732,Sustained Chaos,7.0
202,-0.02777988,-4.083997,-4.657440,0.12976912,0.19782329,856.83,1.4215,Sustained Chaos,7.0
203,-0.06888239,-3.995323,-4.691664,0.13565211,0.20171782,910.73,1.0159,Sustained Chaos,7.0
204,-0.03455146,-4.236072,-4.824738,0.12026760,0.20335871,879.27,1.4151,Sustained Chaos,7.0
205,0.06818381,-4.283298,-4.864939,0.11746102,0.22404990,906.80,1.0407,Sustained Chaos,7.0
206,0.16326182,-4.092791,-4.635805,0.12919976,0.23147112,762.30,-0.2979,Sustained Chaos,7.0
207,-0.01243820,-4.152253,-4.740305,0.12541506,0.23184147,749.70,1.6154,Sustained Chaos,7.0
208,0.09135617,-4.227722,-4.752369,0.12077076,0.22019489,888.05,0.7048,Sustained Chaos,7.0
209,0.00018782,-4.434700,-4.874315,0.10889728,0.20084226,80.37,2.0340,Sustained Chaos,7.0
210,-0.01502900,-4.470037,-4.924529,0.10699013,0.20451668,780.45,1.6797,Sustained Chaos,7.0
211,-0.03234895,-4.744888,-5.033625,0.09325252,0.22193390,874.99,1.5141,Sustained Chaos,7.0
212,0.04763625,-4.702338,-5.079786,0.09525773,0.20370018,886.16,1.3144,Sustained Chaos,7.0
213,-0.08875074,-4.770440,-5.077448,0.09206872,0.18572053,886.64,0.6896,Sustained Chaos,7.0
214,-0.07835764,-4.754338,-5.114249,0.09281295,0.16918094,900.82,0.8714,Sustained Chaos,7.0
215,0.09156651,-4.562708,-5.075895,0.10214581,0.16749412,882.45,0.6640,Sustained Chaos,7.0
216,-0.01267890,-4.679318,-5.139891,0.09636047,0.16899249,798.65,1.7691,Sustained Chaos,7.0
217,0.05100151,-4.704522,-5.158460,0.09515379,0.17512597,912.61,1.3119,Sustained Chaos,7.0
218,-0.06008723,-4.699457,-5.204838,0.09539507,0.19661504,897.05,1.1534,Sustained Chaos,7.0
219,0.10607315,-4.883768,-5.091932,0.08699679,0.18537006,824.43,0.3468,Sustained Chaos,7.0
220,0.14402561,-4.864856,-4.875387,0.08782333,0.19238538,771.96,-0.1332,Sustained Chaos,7.0
221,-0.05251600,-4.947374,-4.935399,0.08427358,0.18711939,915.12,1.2514,Sustained Chaos,7.0
222,-0.06578447,-4.786507,-4.943208,0.09133205,0.19580087,905.22,1.0615,Sustained Chaos,7.0
223,0.11806100,-4.979119,-4.811960,0.08294650,0.20786299,858.02,0.3184,Sustained Chaos,7.0
224,-0.19516750,-4.705195,-4.494419,0.09512176,0.20809360,719.58,-0.5933,Sustained Chaos,7.0
225,-0.03022863,-4.682518,-4.575891,0.09620646,0.21432063,867.81,1.3821,Sustained Chaos,7.0
226,-0.10103544,-5.107211,-4.534646,0.07780065,0.20211415,902.77,0.6278,Sustained Chaos,7.0
227,0.10845090,-5.008457,-4.567591,0.08173864,0.20230712,896.65,0.5332,Sustained Chaos,7.0
228,0.11817037,-4.966814,-4.480906,0.08345842,0.21166766,886.77,0.4228,Sustained Chaos,7.0
229,0.04063275,-4.851725,-4.541112,0.08840183,0.22775316,883.47,1.2838,Sustained Chaos,7.0
230,-0.08219246,-4.894787,-4.573394,0.08651879,0.20530966,911.45,0.8485,Sustained Chaos,7.0
231,-0.00448065,-4.789768,-4.721559,0.09118325,0.19012204,554.67,1.6914,Sustained Chaos,7.0
232,0.05079589,-4.697798,-4.842340,0.09547424,0.19178233,901.16,1.2514,Sustained Chaos,7.0
233,-0.14531665,-4.724924,-4.701839,0.09418804,0.19130915,803.08,-0.0503,Sustained Chaos,7.0
234,0.01575381,-4.538832,-4.857760,0.10337252,0.18402779,776.55,1.6299,Sustained Chaos,7.0
235,0.06839498,-4.432216,-4.873561,0.10903265,0.19539317,886.81,0.9960,Sustained Chaos,7.0
236,-0.05922932,-4.399189,-4.897514,0.11084812,0.20059207,891.31,1.1339,Sustained Chaos,7.0
237,-0.09935661,-4.504995,-4.850668,0.10513633,0.21178621,879.38,0.5762,Sustained Chaos,7.0
238,-0.06866912,-4.648179,-4.856212,0.09787251,0.19900410,914.81,1.0312,Sustained Chaos,7.0
239,-0.07389952,-4.405169,-4.890647,0.11051716,0.18490839,910.79,0.9572,Sustained Chaos,7.0
240,-0.09698829,-4.295988,-4.892870,0.11671808,0.17056091,889.60,0.6224,Sustained Chaos,7.0
241,-0.10304617,-4.353405,-4.829118,0.11341488,0.19877006,878.38,0.5420,Sustained Chaos,7.0
242,-0.09803524,-4.543957,-4.803756,0.10310799,0.19393784,898.17,0.6264,Sustained Chaos,7.0
243,-0.04305639,-4.561817,-4.917730,0.10219134,0.20150964,892.87,1.3479,Sustained Chaos,7.0
244,0.10981710,-4.496363,-4.840394,0.10559108,0.22402340,873.22,0.4456,Sustained Chaos,7.0
245,0.00389381,-4.391844,-4.928584,0.11125595,0.20746291,538.51,1.8065,Sustained Chaos,7.0
246,0.15231270,-4.328454,-4.703531,0.11483870,0.20768672,773.90,-0.1654,Sustained Chaos,7.0
247,0.18706122,-4.357973,-4.465410,0.11315615,0.25272101,745.46,-0.4495,Sustained Chaos,7.0
248,-0.01985331,-4.496257,-4.543574,0.10559668,0.23539665,798.95,1.4594,Sustained Chaos,7.0
249,-0.04901427,-4.305749,-4.639653,0.11614978,0.24830514,903.28,1.2322,Sustained Chaos,7.0
250,-0.02233281,-4.377757,-4.785819,0.11204236,0.20810810,837.22,1.5353,Sustained Chaos,7.0
251,-0.02164719,-4.246119,-4.898914,0.11966498,0.20026973,832.89,1.5961,Sustained Chaos,7.0
252,-0.09099758,-4.399169,-4.892215,0.11084918,0.20419839,891.99,0.6996,Sustained Chaos,7.0
253,0.20747490,-4.607243,-4.492053,0.09989643,0.23409864,666.09,-0.7773,Sustained Chaos,7.0
