date,price,return,log_return
2020-05-21,271.8062744141,-0.0069037463,-0.0069276874
2020-05-22,272.3223571777,0.0018987154,0.0018969151
2020-05-26,275.6775817871,0.0123207828,0.0122454997
2020-05-27,279.7793273926,0.0148787782,0.0147691751
2020-05-28,279.2631530762,-0.0018449337,-0.0018466377
2020-05-29,280.5076293945,0.0044562854,0.0044463856
2020-06-01,281.6412963867,0.0040414836,0.0040333388
2020-06-02,283.9732360840,0.0082798216,0.0082457319
2020-06-03,287.7525024414,0.0133085301,0.0132207496
2020-06-04,286.9966735840,-0.0026266630,-0.0026301188
2020-06-05,294.3522338867,0.0256294270,0.0253064993
2020-06-08,297.9102478027,0.0120876063,0.0120151346
2020-06-09,295.6887207031,-0.0074570348,-0.0074849775
2020-06-10,294.0388488770,-0.0055797591,-0.0055953841
2020-06-11,277.0878295898,-0.0576489105,-0.0593773674
2020-06-12,280.4061279297,0.0119756192,0.0119044789
2020-06-15,283.0239257812,0.0093357370,0.0092924283
2020-06-16,288.4714355469,0.0192475239,0.0190646333
2020-06-17,287.2732238770,-0.0041536579,-0.0041623083
2020-06-18,287.3838195801,0.0003849844,0.0003849103
2020-06-19,285.7413635254,-0.0057152002,-0.0057315944
2020-06-22,287.5744628906,0.0064152398,0.0063947497
2020-06-23,288.8984375000,0.0046039367,0.0045933710
2020-06-24,281.5290527344,-0.0255085657,-0.0258395499
2020-06-25,284.5470581055,0.0107200495,0.0106629971
2020-06-26,277.7886657715,-0.0237514047,-0.0240380167
2020-06-29,281.8715820312,0.0146979224,0.0145909548
